year,box,attempt,species,id,sex,partner,laydate,hatchdate,clutch,hatched,fledged
1962,c8,1,g,ba01648,2,,72,90,7,7,4
1962,b3,1,g,ba01653,2,,34,53,7,7,7
1962,mp78,1,g,ba01663,2,,32,50,8,8,8
1962,b99,1,g,ba01686,2,,38,58,9,9,8
1962,w98,1,g,ba01706,2,,35,56,10,8,8
1962,b112,1,g,ba01767,2,,34,56,11,11,8
1962,o31,1,g,ba01768,2,,34,74,9,5,5
1962,ex26,1,g,ba01797,2,,29,50,10,10,9
1962,c32,1,g,ba01877,2,,29,49,10,9,3
1962,w26,1,g,ba01893,2,,32,54,10,9,8
1962,b145,1,g,ba02005,2,,35,56,10,10,9
1962,cp26,1,g,ba02055,2,,32,50,7,6,5
1962,ex6,1,g,ba02058,2,,29,52,11,11,11
1962,b171,1,g,ba02065,2,,60,77,8,8,0
1962,b212,1,g,ba02066,2,,31,51,8,8,7
1962,ex72,1,g,ba02088,2,,31,54,9,7,3
1962,b106,1,g,ba02109,2,,35,54,8,8,5
1962,ex46,1,g,ba02119,2,,27,51,12,12,7
1962,ex33,1,g,ba02120,2,,28,48,9,8,5
1962,cp35,1,g,ba02124,2,,24,46,10,9,8
1962,b217,1,g,ba02125,2,,35,55,8,8,5
1962,b54,1,g,ba02127,2,,31,51,9,9,5
1962,b49,1,g,ba02129,2,,32,53,10,10,0
1962,b122,1,g,ba02132,2,,30,52,10,7,7
1962,b116,1,g,ba02133,2,,31,50,9,9,7
1962,o48,1,g,ba02134,2,,36,57,9,9,6
1962,c57,1,g,ba02139,2,,30,49,9,8,6
1962,w14,1,g,ba02148,2,,55,71,6,6,6
1962,w15,1,g,ba02148,2,,35,,8,0,0
1962,w44,1,g,ba11026,2,,34,,9,9,8
1962,b65,1,g,ba11027,2,,34,52,6,4,3
1962,ex57,1,g,ba11037,2,,28,48,9,9,7
1962,o83,1,g,ba11071,2,,51,70,10,10,9
1962,ex49,1,g,ba11085,2,,30,52,11,11,10
1962,ex77,1,g,ba11086,2,,33,57,10,10,11
1962,o14,1,g,ba11186,2,,38,59,8,8,5
1962,b150,1,g,ba11213,2,,35,55,9,,0
1962,ex24,1,g,ba11222,2,,34,52,7,7,2
1962,b224,1,g,ba11232,2,,33,57,9,9,0
1962,o39,1,g,ba11245,2,,42,62,9,5,5
1962,w18,1,g,ba11274,2,,33,54,9,7,3
1962,cp29,1,g,ba11325,2,,33,54,11,11,8
1962,mp48,1,g,ba11345,2,,35,52,5,5,4
1962,b22,1,g,ba11350,2,,40,60,6,4,4
1962,b222,1,g,ba11389,2,,37,59,9,9,5
1962,w42,1,g,ba11493,2,,31,52,10,9,9
1962,w45,1,g,ba11633,2,,31,53,7,,0
1962,cp33,1,g,ba11635,2,,27,47,10,10,6
1962,c47,1,g,ba11662,2,,31,52,6,6,3
1962,ex51,1,g,ba11664,2,,31,,0,0,0
1962,ex52,1,g,ba11664,2,,45,67,9,6,3
1962,ex68,1,g,ba11678,2,,29,49,8,8,5
1962,ex27,1,g,ba11683,2,,30,49,8,8,7
1962,ex65,1,g,ba11685,2,,28,47,9,9,6
1962,w101,1,g,ba11783,2,,36,54,8,8,6
1962,o76,1,g,ba11822,2,,33,53,9,9,6
1962,ex64,1,g,ba12036,2,,37,56,6,6,6
1962,w99,1,g,ba12238,2,,30,52,11,10,3
1962,ex72a,1,g,ba12247,2,,27,,9,0,0
1962,ex47,1,g,ba12254,2,,29,49,9,9,5
1962,w96,1,g,ba12553,2,,34,53,7,7,7
1962,o13,1,g,ba12694,2,,34,53,6,5,5
1962,c63,1,g,ba12695,2,,61,,,,0
1962,b71,1,g,ba12700,2,,39,,9,0,0
1962,o25,1,g,ba12726,2,,37,57,9,8,0
1962,o56,1,g,ba12728,2,,35,55,7,7,3
1962,o8,1,g,ba12729,2,,32,52,10,10,8
1962,c55,1,g,ba12730,2,,31,54,11,11,8
1962,ex56,1,g,ba12772,2,,33,53,8,7,7
1962,cp36,2,g,ba12802,2,,31,54,4,4,4
1962,mp84,1,g,ba12804,2,,25,47,8,6,0
1962,ex39b,1,g,ba12807,2,,31,50,9,8,4
1962,ex43,1,g,ba12808,2,,30,50,10,10,0
1962,ex41,1,g,ba12809,2,,31,51,8,8,0
1962,mp72,1,g,ba12810,2,,28,49,8,8,3
1962,mp60,1,g,ba12811,2,,28,50,10,10,12
1962,mp57,1,g,ba12812,2,,26,48,10,9,8
1962,mp51,1,g,ba12813,2,,27,48,9,9,5
1962,mp39,1,g,ba12814,2,,24,44,9,9,6
1962,mp87,1,g,ba12815,2,,27,49,10,10,12
1962,o85,1,g,ba12816,2,,32,53,6,6,6
1962,o71,1,g,ba12817,2,,32,58,9,9,9
1962,o62,1,g,ba12818,2,,31,50,8,8,5
1962,w23,1,g,ba12819,2,,33,55,8,8,0
1962,ex16,1,g,ba12820,2,,32,53,8,8,8
1962,ex29,1,g,ba12821,2,,33,55,10,10,6
1962,ex25,1,g,ba12822,2,,34,55,9,9,6
1962,c25,1,g,ba12823,2,,35,56,11,11,6
1962,c52,1,g,ba12824,2,,29,48,8,8,7
1962,c44,1,g,ba12825,2,,40,,,,0
1962,b20,1,g,ba12835,2,,32,54,10,4,4
1962,b168,1,g,ba12836,2,,40,59,8,8,12
1962,b194,1,g,ba12837,2,,34,55,10,10,5
1962,o84,1,g,ba12838,2,,41,62,4,3,1
1962,ex41a,1,g,ba12839,2,,35,57,10,10,9
1962,b159,1,g,ba12840,2,,37,56,9,9,8
1962,o67,1,g,ba12841,2,,56,74,8,8,8
1962,o36,1,g,ba12842,2,,50,69,8,7,7
1962,o23,1,g,ba12843,2,,43,59,7,3,0
1962,ex79,1,g,c95067,2,,26,45,8,7,5
1962,b172,1,g,e77070,2,,34,54,10,10,8
1962,b218,1,g,e77151,2,,31,51,8,8,4
1962,w2,1,g,j70854,2,,30,55,10,10,10
1962,ex13,1,g,k50734,2,,41,60,9,9,9
1962,b191,1,g,k50993,2,,38,57,9,9,5
1962,w12,1,g,k53147,2,,30,52,9,6,5
1962,w47,1,g,k53186,2,,31,56,12,10,9
1962,b123,1,g,k53191,2,,43,61,7,7,7
1962,o81,1,g,k53199,2,,32,54,10,10,9
1963,ex32a,1,b,54178,2,,27,51,13,11,11
1963,w24,1,b,85644,2,,28,51,11,11,9
1963,cp5a,1,b,h15697,2,,29,54,10,9,6
1963,ex38a,1,b,h15813,2,,47,73,11,9,4
1963,mp62,1,b,h16262,2,,27,49,12,12,11
1963,c150,1,b,h16667,2,,24,47,7,6,6
1963,o72,1,b,h42697,2,,23,46,12,12,12
1963,ex70,1,b,h47943,2,,24,48,13,13,12
1963,cp22,1,b,h51005,2,,32,57,13,12,10
1963,c123,1,b,h51348,2,,44,65,9,9,9
1963,c129,1,b,h51348,2,,24,,13,,0
1963,cp37,1,b,h51395,2,,26,50,13,13,12
1963,mp64,1,b,h51679,2,,30,54,13,12,12
1963,w8,1,b,h51869,2,,25,52,16,16,15
1963,ex18,1,b,h51894,2,,28,52,12,11,10
1963,b90,1,b,h51945,2,,28,53,14,14,13
1963,o21,1,b,h52035,2,,32,55,12,12,8
1963,cp16,1,b,h52038,2,,27,53,14,14,13
1963,ex3a,1,b,h52315,2,,31,52,10,9,9
1963,mp35,1,b,h52481,2,,28,51,12,12,10
1963,sw17,1,b,h52524,2,,30,59,13,13,13
1963,o1,1,b,h52615,2,,26,19,11,,0
1963,c151,1,b,h52624,2,,26,49,12,9,6
1963,b137,1,b,h52642,2,,29,52,10,8,8
1963,o66,1,b,h52800,2,,27,,13,,0
1963,b123,1,b,h52805,2,,27,48,11,11,11
1963,mp82,1,b,h52812,2,,24,48,13,13,12
1963,cp15,1,b,h52955,2,,35,59,11,11,0
1963,ex80,1,b,h92039,2,,30,59,14,13,6
1963,c134,1,b,h92057,2,,28,53,12,12,12
1963,mp38,1,b,h92107,2,,28,49,11,11,11
1963,c138,1,b,h92154,2,,35,56,9,9,9
1963,o10,1,b,h92168,2,,29,52,13,13,6
1963,ex21,1,b,h92280,2,n34047,26,50,13,13,10
1963,sw46,1,b,h92309,2,,28,53,13,13,11
1963,w48,1,b,h92325,2,,33,58,10,10,10
1963,o41,1,b,h92345,2,,28,51,12,12,11
1963,ex41,1,b,h92367,2,,30,,11,,0
1963,ex41b,1,b,h92367,2,,,,5,5,5
1963,sw80a,1,b,h92437,2,,28,56,15,12,12
1963,b178,1,b,h92529,2,,28,53,12,12,11
1963,ex25a,1,b,h92556,2,,30,52,12,11,11
1963,mp86,1,b,h92560,2,n43300,37,58,11,11,10
1963,b125,1,b,h92562,2,,34,59,10,10,0
1963,b193,1,b,h92598,2,,38,57,8,8,8
1963,b52,1,b,h92600,2,,27,49,10,10,0
1963,w71,1,b,h92677,2,,36,58,8,8,8
1963,ex30,1,b,h92696,2,,32,62,14,12,12
1963,sw34,1,b,h92797,2,,27,51,10,10,8
1963,ex53,1,b,h92798,1,n34009,27,49,11,11,11
1963,o11,1,b,h92835,2,,29,52,12,12,11
1963,o61,1,b,h92873,2,,30,53,12,12,12
1963,c63,1,b,h92948,2,,29,55,11,11,11
1963,sw6,1,b,h95119,2,,27,56,16,16,15
1963,sw18,1,b,h95120,2,,34,56,11,11,7
1963,sw60,1,b,h95121,2,,28,,12,,0
1963,sw63,1,b,h95121,2,,,72,7,6,6
1963,sw69,1,b,h95122,2,,31,56,12,12,12
1963,sw74,1,b,h95123,2,,29,52,11,11,11
1963,sw80,1,b,h95124,2,,31,50,10,10,10
1963,sw88,1,b,h95125,2,,28,53,13,12,10
1963,b36,1,b,h95126,2,,49,,7,,0
1963,sw90,1,b,h95127,2,,27,,14,,0
1963,mp76,1,b,h95128,2,,27,51,12,12,12
1963,mp73,1,b,h95129,2,,27,52,13,11,0
1963,mp68,1,b,h95130,2,,26,49,13,12,12
1963,mp67,1,b,h95131,2,,28,49,10,10,9
1963,mp83,1,b,h95132,2,,27,48,9,9,9
1963,mp88,1,b,h95133,2,,28,52,13,10,10
1963,mp89,1,b,h95134,2,,26,49,12,12,12
1963,mp1,1,b,h95135,2,,27,52,13,12,12
1963,mp5,1,b,h95136,2,,24,48,11,11,11
1963,mp10,1,b,h95137,2,,26,49,12,12,12
1963,mp19,1,b,h95138,2,,28,49,11,11,11
1963,mp33,1,b,h95139,2,,32,54,10,7,6
1963,mp42,1,b,h95140,2,,27,50,12,12,10
1963,mp49,1,b,h95141,2,,26,51,14,14,14
1963,mp52,1,b,h95142,2,,30,52,10,9,9
1963,mp55,1,b,h95143,2,,27,49,12,12,11
1963,mp56,1,b,h95144,2,,28,49,11,6,6
1963,mp58,1,b,h95145,2,,24,48,11,10,9
1963,b22,1,b,h95146,2,,28,54,11,7,7
1963,b91,1,b,h95147,2,,27,51,12,11,11
1963,b204,1,b,h95148,2,,30,50,9,9,9
1963,b200,1,b,h95149,2,,34,54,10,10,10
1963,b197,1,b,h95150,2,,30,56,12,12,12
1963,ex35,1,b,n34003,2,,28,52,13,11,11
1963,ex43a,1,b,n34004,2,,31,52,11,11,11
1963,ex43d,1,b,n34005,2,,28,50,11,11,11
1963,ex51a,1,b,n34006,2,,28,54,14,14,13
1963,ex51b,1,b,n34007,2,,25,50,14,14,13
1963,ex51d,1,b,n34008,2,n34049,28,50,11,10,10
1963,ex53,1,b,n34009,2,h92798,27,49,11,11,11
1963,o33,1,b,n34010,2,,29,51,12,12,4
1963,o74,1,b,n34012,2,,28,52,10,9,9
1963,o85,1,b,n34013,2,,33,55,12,12,10
1963,w5,1,b,n34014,2,,30,,13,,0
1963,w7,1,b,n34015,2,,29,52,14,14,12
1963,w16a,1,b,n34017,2,,23,46,12,11,11
1963,w17,1,b,n34018,2,,26,55,14,5,5
1963,w21,1,b,n34019,2,,34,,10,,0
1963,w55,1,b,n34020,2,,30,53,12,12,10
1963,w34,1,b,n34021,2,,34,56,11,11,11
1963,w31,1,b,n34022,2,,27,49,11,11,11
1963,w50,1,b,n34023,2,,24,51,13,12,10
1963,w77,1,b,n34024,2,,31,54,12,12,11
1963,cp14,1,b,n34025,2,,32,53,11,11,8
1963,ex23,1,b,n34026,2,,32,54,12,12,11
1963,ex34a,1,b,n34027,2,,26,48,11,11,11
1963,ex39,1,b,n34028,2,,29,,12,,0
1963,ex43c,1,b,n34029,2,,35,59,11,11,11
1963,ex52,1,b,n34030,2,,30,52,12,11,11
1963,ex59,1,b,n34031,2,,31,55,9,9,9
1963,o3,1,b,n34032,2,,35,57,11,11,9
1963,o36,1,b,n34033,2,,33,54,10,10,9
1963,w26,1,b,n34034,2,,37,58,11,11,10
1963,w73,1,b,n34035,2,,58,,8,,0
1963,w80,1,b,n34035,2,,32,,11,,0
1963,w104,1,b,n34036,2,,29,49,13,13,11
1963,ex5a,1,b,n34040,2,,51,69,7,7,7
1963,ex21,1,b,n34047,1,h92280,26,50,13,13,10
1963,ex32,1,b,n34048,2,,28,53,14,14,14
1963,ex51d,1,b,n34049,1,n34008,28,50,11,10,10
1963,o13,1,b,n34050,2,,48,69,10,10,8
1963,c158,1,b,n34051,2,,27,53,14,14,14
1963,c163,1,b,n34052,2,,28,52,12,11,9
1963,b20,1,b,n34101,2,,,50,11,11,9
1963,b27,1,b,n34102,2,,31,58,10,10,0
1963,b28,1,b,n34103,2,,45,63,8,5,5
1963,b213,1,b,n34104,2,,33,57,9,9,9
1963,b94,1,b,n34105,2,,46,67,7,3,0
1963,b109,1,b,n34106,2,,30,54,12,12,8
1963,b104,1,b,n34107,2,,31,55,12,12,12
1963,b71,1,b,n34108,2,,29,53,13,13,11
1963,b70,1,b,n34109,2,,31,56,13,13,13
1963,b158,1,b,n34110,2,,29,57,13,12,11
1963,b48,1,b,n34111,2,,29,55,10,9,9
1963,b143,1,b,n34112,2,,29,56,13,12,12
1963,b35,1,b,n34113,2,,39,61,10,7,6
1963,b62a,1,b,n34114,2,,31,56,11,10,9
1963,b87,1,b,n34115,2,,31,55,13,12,10
1963,b191,1,b,n34116,2,,44,62,7,7,0
1963,w38,1,b,n34200,2,,38,59,10,9,8
1963,sw51,1,b,n34284,2,,40,63,11,10,10
1963,sw25,1,b,n34296,2,,44,,8,,0
1963,w39b,1,b,n34969,2,,50,,4,,0
1963,c60,1,b,n39011,2,,38,61,12,11,0
1963,c160,1,b,n39012,2,,29,55,12,12,9
1963,mp65,1,b,n39013,2,,30,54,11,10,10
1963,mp45,1,b,n39014,2,,34,56,9,8,8
1963,mp40,1,b,n39015,2,,43,63,9,9,3
1963,mp29,1,b,n39016,2,,,58,8,7,7
1963,mp79,1,b,n39017,2,,38,58,9,8,8
1963,mp78,1,b,n39018,2,,42,,7,,0
1963,sw94,1,b,n39019,2,,43,62,9,9,9
1963,sw93,1,b,n39020,2,,36,60,10,10,10
1963,sw87,1,b,n39021,2,,52,68,5,5,5
1963,sw21,1,b,n39022,2,,38,62,11,11,11
1963,b46,1,b,n39024,2,,35,58,10,8,8
1963,cp26,1,b,n43098,2,,62,,6,,0
1963,ex68,1,b,n43099,2,,54,74,10,10,7
1963,mp71,1,b,n43147,2,,43,62,9,,0
1963,mp86,1,b,n43300,1,h92560,37,58,11,11,10
1963,b214,1,g,603704,2,,24,47,10,10,6
1963,b79,1,g,603750,2,,24,48,11,10,11
1963,w1,1,g,607098,2,,26,50,11,10,10
1963,w36,1,g,607116,2,,23,47,9,9,9
1963,b38,1,g,607468,2,,37,56,9,9,8
1963,w62,1,g,607532,2,,29,49,9,9,9
1963,b226,1,g,607558,2,,27,48,9,9,9
1963,o80,1,g,607703,2,,24,50,9,9,8
1963,o81,1,g,607703,2,,70,87,7,5,3
1963,w83,1,g,608068,2,,30,51,9,7,7
1963,ex40,1,g,608108,2,,26,54,11,9,6
1963,o15,1,g,608359,2,,29,53,10,10,7
1963,b96,1,g,608380,2,,34,57,10,10,10
1963,ex11,1,g,608503,2,,27,51,12,12,16
1963,ex6,1,g,608505,2,,29,49,8,8,8
1963,ex6,2,g,608505,2,,76,,4,0,0
1963,ex1,1,g,608506,2,,25,50,12,12,4
1963,ex1,2,g,608506,2,,66,82,5,5,1
1963,o60,1,g,608661,2,,29,51,9,9,9
1963,b224,1,g,608749,2,,28,53,10,10,10
1963,mp3,1,g,608794,2,,24,42,10,10,8
1963,c36,1,g,ab56508,2,,29,50,11,11,13
1963,b33,1,g,ba01024,2,,26,47,10,10,9
1963,b212,1,g,ba01047,2,,21,42,9,7,4
1963,b81,1,g,ba01047,2,,66,83,6,6,4
1963,o45,1,g,ba01181,2,,25,48,11,11,4
1963,ex63,1,g,ba01191,2,,26,49,12,10,7
1963,o20,1,g,ba01209,2,,28,,9,0,0
1963,o8,1,g,ba01209,2,,64,,0,0,0
1963,o2,1,g,ba01266,2,,30,52,9,8,8
1963,b18,1,g,ba01412,2,,30,50,9,9,7
1963,w25,1,g,ba01534,2,,28,,10,0,0
1963,b30,1,g,ba01581,2,,26,48,9,9,8
1963,b69,1,g,ba01624,2,,27,50,12,12,12
1963,b3,1,g,ba01653,2,,30,53,8,7,7
1963,sw27,1,g,ba01659,2,,45,64,8,2,1
1963,b99,1,g,ba01686,2,,28,51,9,9,13
1963,b112,1,g,ba01767,2,,27,51,12,12,5
1963,o30a,1,g,ba01768,2,,26,50,8,8,8
1963,ex29,1,g,ba01797,2,,26,48,8,8,8
1963,b220,1,g,ba02005,2,,28,49,10,6,6
1963,ex7,1,g,ba02058,2,,25,49,13,13,12
1963,b150,1,g,ba02066,2,,27,48,9,8,4
1963,b32,1,g,ba02066,2,,78,,4,4,0
1963,ex71,1,g,ba02088,2,,32,54,9,8,7
1963,b5,1,g,ba02109,2,,21,44,9,9,7
1963,ex31,1,g,ba02120,2,,21,42,9,9,9
1963,ex31,2,g,ba02120,2,,63,82,6,6,5
1963,b55,1,g,ba02127,2,,26,46,9,9,8
1963,b229,1,g,ba02132,2,,26,47,9,5,2
1963,b16,1,g,ba02133,2,,29,51,11,10,10
1963,o49,1,g,ba02134,2,,30,51,10,10,10
1963,c57,1,g,ba02139,2,,22,42,8,8,6
1963,mp7,1,g,ba02155,2,,29,49,9,8,5
1963,ex79,1,g,ba02300,2,,41,62,9,8,10
1963,b163,1,g,ba11027,2,,25,47,9,9,5
1963,ex56,1,g,ba11037,2,,29,49,7,7,6
1963,o83,1,g,ba11071,2,,27,53,12,12,12
1963,ex58,1,g,ba11085,2,,24,47,5,5,4
1963,ex58,2,g,ba11085,2,,65,84,6,5,1
1963,ex77,1,g,ba11086,2,,27,52,11,11,11
1963,o58,1,g,ba11124,2,,28,51,11,11,11
1963,c102,1,g,ba11209,2,,29,50,8,8,4
1963,b24,1,g,ba11213,2,,26,48,10,7,3
1963,o40,1,g,ba11245,2,,29,50,10,10,9
1963,w23,1,g,ba11274,2,,26,48,11,11,11
1963,cp30,1,g,ba11325,2,ba12525,24,46,11,11,11
1963,cp30,2,g,ba11325,2,,66,83,6,6,5
1963,w76,1,g,ba11493,2,,24,48,12,12,12
1963,sw33,1,g,ba11662,2,,61,80,9,9,4
1963,sw36,1,g,ba11662,2,,31,,13,0,0
1963,ex51,1,g,ba11664,2,,22,43,10,6,5
1963,ex51,2,g,ba11664,2,,59,79,9,6,2
1963,ex27,1,g,ba11683,2,,26,46,9,9,9
1963,ex27,2,g,ba11683,2,,67,84,5,,0
1963,w70,1,g,ba11768,2,,27,53,14,12,11
1963,w97,1,g,ba11783,2,,29,50,9,9,9
1963,o65,1,g,ba12057,2,,34,56,10,10,10
1963,w102,1,g,ba12238,2,,23,45,11,11,9
1963,ex72a,1,g,ba12247,2,,22,46,11,11,7
1963,ex49c,1,g,ba12254,2,,24,45,9,9,7
1963,cp30,1,g,ba12525,1,ba11325,24,46,11,11,11
1963,o57,1,g,ba12694,2,,23,46,8,7,6
1963,o27,1,g,ba12726,2,,33,53,10,10,10
1963,o42,1,g,ba12728,2,,28,48,9,8,4
1963,o5,1,g,ba12729,2,,68,86,6,6,0
1963,o6,1,g,ba12729,2,,25,47,11,11,10
1963,mp21,1,g,ba12807,2,,15,42,12,10,12
1963,ex39c,1,g,ba12808,2,,23,46,11,11,4
1963,ex41d,1,g,ba12809,2,,26,47,10,10,10
1963,mp69,1,g,ba12810,2,,23,,11,11,11
1963,mp46,1,g,ba12811,2,,26,,8,0,0
1963,mp53,1,g,ba12811,2,,52,68,7,7,6
1963,mp51,1,g,ba12813,2,,26,49,8,8,8
1963,o67,1,g,ba12817,2,,57,76,9,9,8
1963,o53,1,g,ba12818,2,,27,49,10,10,10
1963,w33,1,g,ba12819,2,,30,52,7,6,9
1963,ex14b,1,g,ba12820,2,,25,48,11,11,16
1963,ex28,1,g,ba12822,2,,31,52,9,9,9
1963,c55,1,g,ba12825,2,,41,61,11,11,11
1963,sw83,1,g,ba12836,2,,27,47,9,9,12
1963,b192,1,g,ba12837,2,,30,53,11,11,10
1963,b159,1,g,ba12840,2,,32,51,7,7,7
1963,o64,1,g,ba12841,2,,29,51,9,9,9
1963,o38,1,g,ba12842,2,,32,55,11,11,10
1963,w99,1,g,ba12848,2,,31,50,8,8,6
1963,c105,1,g,ba12849,2,,28,49,9,9,9
1963,c110,1,g,ba12850,2,,27,48,10,10,8
1963,ex64,1,g,ba12854,2,,32,56,11,11,11
1963,ex41c,1,g,ba12892,2,,29,49,9,8,8
1963,mp61,1,g,ba12915,2,,28,47,8,8,11
1963,pr19,1,g,ba12916,2,,21,44,10,10,5
1963,b225,1,g,ba12917,2,,26,48,9,9,10
1963,b201,1,g,ba12918,2,,33,,7,0,0
1963,ex13,1,g,ba12919,2,,30,51,9,9,5
1963,ex20,1,g,ba12920,2,,26,47,10,10,5
1963,ex31a,1,g,ba12921,2,,25,45,5,5,5
1963,ex29a,1,g,ba12922,2,,26,48,10,10,10
1963,w14,1,g,ba12923,2,,26,48,9,9,8
1963,cp27,1,g,ba12924,2,,29,52,11,11,11
1963,o70,1,g,ba12925,2,,28,53,11,11,9
1963,ex42,1,g,ba12927,2,,34,56,10,9,9
1963,c31,1,g,ba12928,2,,32,53,9,7,7
1963,c12,1,g,ba12929,2,,28,52,12,12,11
1963,c34,1,g,ba12930,2,,30,51,11,11,10
1963,c141,1,g,ba12931,2,,33,54,10,10,10
1963,b8,1,g,ba12932,2,,26,52,10,8,7
1963,mp37,1,g,ba12933,2,,33,52,8,8,8
1963,b7,1,g,ba25330,2,,36,60,10,10,7
1963,b11,1,g,ba25446,2,,40,62,9,8,8
1963,o31,1,g,ba25447,2,,47,67,10,,0
1963,b121,1,g,ba26006,2,,27,47,8,7,7
1963,cp2,1,g,ba26051,2,,56,74,5,5,4
1963,cp5b,1,g,ba26051,2,,29,,10,0,0
1963,ex49a,1,g,ba26053,2,,31,51,10,10,9
1963,cp23,1,g,ba26084,2,,31,51,9,9,8
1963,ex54,1,g,ba26085,2,,26,47,8,8,8
1963,o16,1,g,ba26092,2,,27,49,10,10,10
1963,b227,1,g,ba26119,2,,27,49,10,10,6
1963,mp34,1,g,ba26152,2,,31,52,10,10,10
1963,b215,1,g,ba26209,2,,37,58,8,8,8
1963,w11,1,g,ba26216,2,,29,49,8,8,5
1963,o59,1,g,ba26313,2,,34,55,8,8,4
1963,ex43b,1,g,ba26423,2,,24,46,9,8,6
1963,cp24,1,g,ba26444,2,,26,48,10,10,9
1963,c61,1,g,ba26472,2,,30,51,10,10,10
1963,b65,1,g,ba26493,2,,32,53,7,7,7
1963,ex14,1,g,ba26503,2,,28,48,9,9,4
1963,c30,1,g,ba26568,2,,29,48,8,8,8
1963,b173,1,g,ba26577,2,,38,59,10,10,0
1963,b216,1,g,ba26581,2,,37,55,7,7,7
1963,sw78,1,g,ba26585,2,,31,51,9,9,9
1963,o73,1,g,ba26594,2,,31,55,11,11,15
1963,o87,1,g,ba26611,2,,25,47,10,10,10
1963,ex61,1,g,ba26633,2,,30,53,10,10,9
1963,o22,1,g,ba26658,2,,25,48,10,10,10
1963,w4a,1,g,ba26666,2,,33,56,10,10,10
1963,ex35a,1,g,ba26667,2,,31,51,9,9,6
1963,cp5,1,g,ba26674,2,,31,53,11,11,11
1963,ex72,1,g,ba26778,2,,29,53,10,10,10
1963,w103,1,g,ba26874,2,,32,52,9,9,9
1963,ex4,1,g,ba26882,2,,26,48,11,11,8
1963,ex14a,1,g,ba26883,2,,57,73,5,5,4
1963,ex38,1,g,ba26883,2,,25,47,10,,0
1963,ex5b,1,g,ba26886,2,,26,48,12,12,9
1963,c20,1,g,ba26937,2,,33,55,9,9,9
1963,sw47,1,g,ba26953,2,,32,53,9,9,9
1963,c7,1,g,ba26957,2,,31,49,7,7,6
1963,ex60,1,g,ba43000,2,,36,,7,0,0
1963,c49,1,g,ba43242,2,,,74,8,8,4
1963,c25,1,g,ba43243,2,,28,,10,0,0
1963,c37,1,g,ba43243,2,,57,75,9,9,7
1963,mp18,1,g,ba43244,2,,57,74,7,6,5
1963,b72,1,g,e77070,2,,27,48,10,9,3
1963,b218,1,g,e77151,2,,28,48,9,8,8
1963,cp1,1,g,k53135,2,,45,63,8,7,6
1963,cp18,1,g,k53135,2,,25,,11,0,0
1964,ex73,1,b,54008,2,,32,55,11,,0
1964,c114,1,b,54425,2,,26,50,12,8,0
1964,b39,1,b,57398,2,,32,54,10,9,9
1964,w17a,1,b,85664,2,,48,65,5,,0
1964,ex53,1,b,h42553,2,,28,47,7,4,4
1964,b186,1,b,h51854,2,,35,57,10,10,10
1964,w8,1,b,h51869,2,,23,51,16,,0
1964,w98,1,b,h51894,2,n92071,23,48,13,11,11
1964,cp42,1,b,h52384,2,,32,55,11,,0
1964,mp38,1,b,h52481,2,,28,45,5,,0
1964,sw17,1,b,h52524,2,,30,53,11,11,11
1964,mp31,1,b,h52812,2,,23,48,13,8,8
1964,b143,1,b,h52842,2,,30,53,11,,0
1964,b34,1,b,h59257,2,,47,61,2,,0
1964,b217,1,b,h82562,2,,33,52,7,7,7
1964,o89,1,b,h92035,2,,30,52,10,10,10
1964,c34a,1,b,h92057,2,,27,51,12,12,12
1964,mp37,1,b,h92107,2,,24,47,11,,0
1964,ex19a,1,b,h92280,2,,44,63,7,7,4
1964,sw59,1,b,h92309,2,,31,53,10,6,6
1964,o41,1,b,h92345,2,,24,48,12,10,0
1964,sw73,1,b,h92437,2,,38,63,13,12,12
1964,mp23,1,b,h92560,2,,51,69,6,6,6
1964,o75d,1,b,h92687,2,,34,58,12,12,0
1964,sw23,1,b,h92797,2,,30,52,10,10,10
1964,b88,1,b,h92804,2,,28,50,10,,0
1964,sw12,1,b,h92902,2,,27,51,12,11,11
1964,sw69,1,b,h95122,2,,32,55,11,11,11
1964,mp68,1,b,h95130,2,,45,64,7,7,7
1964,mp5,1,b,h95136,2,,21,46,13,,0
1964,mp49,1,b,h95140,2,,23,49,14,7,7
1964,mp53,1,b,h95142,2,,25,50,13,5,5
1964,mp56,1,b,h95145,2,,23,46,11,6,5
1964,b130,1,b,h95150,2,,30,52,10,,0
1964,o31,1,b,n34010,2,,26,51,13,9,9
1964,ex14a,1,b,n34027,2,,24,47,11,,0
1964,ex39a,2,b,n34029,2,,47,69,10,,0
1964,b6,1,b,n34107,2,,28,52,12,11,11
1964,b156,1,b,n34110,2,,38,59,9,9,6
1964,b145,1,b,n34112,2,,29,54,13,,0
1964,b52,1,b,n34113,2,,27,51,12,11,11
1964,b193,1,b,n34116,2,,29,54,13,13,0
1964,c145,1,b,n34159,2,,27,51,12,11,11
1964,sw86,1,b,n34226,2,,30,44,2,,0
1964,b197,1,b,n34278,2,,28,52,12,12,12
1964,sw70,1,b,n34284,2,,31,46,3,,0
1964,b51,1,b,n34410,2,,32,56,12,,0
1964,mp82,1,b,n34413,2,,28,48,8,,0
1964,w46,1,b,n34610,2,,21,47,14,,0
1964,o79,1,b,n34632,2,,28,52,12,12,12
1964,c18,1,b,n34660,2,,28,49,9,8,6
