SAFE CODE,Oak,Area,Oak ID,X,Y,DBH,Health,Date,Surveyor,GPS,Nest box,Accuracy,Fungus,Unique reference ID,SAFE CODE 2
962,962,SW,SW479,446113.7,207370.4,35,1,10/02/2011,Mark,2,,<4,,10-Mark-SW196,962
963,963,SW,SW480,446112.7,207374.4,30,1,10/02/2011,Mark,2,,<4,,10-Mark-SW197,963
964,964,SW,SW481,446112.7,207374.4,40,1,10/02/2011,Mark,2,,<4,,10-Mark-SW198,964
965,965,SW,SW482,446123.7,207372.4,34,1,10/02/2011,Mark,2,,<4,,10-Mark-SW199,965
966,966,SW,SW483,446110.7,207377.4,36,1,10/02/2011,Mark,2,,<4,,10-Mark-SW200,966
967,967,SW,SW484,446109.7,207383.4,34,1,10/02/2011,Mark,2,,<4,,10-Mark-SW201,967
968,968,SW,SW485,446108.7,207377.4,37,1,10/02/2011,Mark,2,,<4,,10-Mark-SW202,968
969,969,SW,SW486,446128.0,207376.0,35,5,10/02/2011,Mark,2,,<4,,10-Mark-SW203,969
970,970,SW,SW487,446128.7,207372.4,40,2,10/02/2011,Mark,2,,<4,,10-Mark-SW204,970
971,971,SW,SW488,446135.7,207368.4,36,1,10/02/2011,Mark,2,,<4,,10-Mark-SW205,971
972,972,SW,SW489,446141.7,207371.4,31,1,10/02/2011,Mark,2,,<4,,10-Mark-SW206,972
973,973,SW,SW490,446147.7,207372.4,38,1,10/02/2011,Mark,2,,<4,,10-Mark-SW207,973
974,974,SW,SW491,446155.7,207370.4,34,1,10/02/2011,Mark,2,,<4,,10-Mark-SW208,974
975,975,SW,SW492,446163.7,207375.4,32,1,10/02/2011,Mark,2,,<4,,10-Mark-SW209,975
976,976,SW,SW493,446167.7,207378.4,35,1,10/02/2011,Mark,2,,<4,,10-Mark-SW210,976
977,977,SW,SW494,446164.7,207383.4,41,1,10/02/2011,Mark,2,,<4,,10-Mark-SW211,977
978,978,SW,SW495,446180.7,207376.4,37,1,10/02/2011,Mark,2,,<4,,10-Mark-SW212,978
979,979,SW,SW496,446195.7,207381.4,37,1,10/02/2011,Mark,2,,<4,,10-Mark-SW213,979
980,980,SW,SW497,446199.7,207387.4,41,1,10/02/2011,Mark,2,,<4,,10-Mark-SW214,980
981,981,SW,SW498,446204.7,207398.4,42,1,10/02/2011,Mark,2,,<4,,10-Mark-SW215,981
982,982,SW,SW499,446203.7,207400.4,38,1,10/02/2011,Mark,2,,<4,,10-Mark-SW216,982
983,983,SW,SW500,446196.7,207401.4,32,1,10/02/2011,Mark,2,,<4,,10-Mark-SW217,983
984,984,SW,SW501,446190.7,207398.4,30,1,10/02/2011,Mark,2,,<4,,10-Mark-SW218,984
985,985,SW,SW502,446188.7,207396.4,33,1,10/02/2011,Mark,2,,<4,,10-Mark-SW219,985
986,986,SW,SW503,446187.7,207394.4,35,1,10/02/2011,Mark,2,,<4,,10-Mark-SW220,986
987,987,SW,SW504,446184.7,207398.4,42,1,10/02/2011,Mark,2,,<4,,10-Mark-SW221,987
988,988,CP,CP1,446757.7,208664.4,85,2,11/02/2011,Mark,2,,<4,,11-Mark-CP1,988
989,989,CP,CP2,446754.7,208637.4,104,2,11/02/2011,Mark,2,,<4,,11-Mark-CP2,989
990,990,CP,CP3,446781.7,208676.4,60,2,11/02/2011,Mark,2,,<4,,11-Mark-CP3,990
991,991,CP,CP4,446759.7,208686.4,85,2,11/02/2011,Mark,2,,<4,,11-Mark-CP4,991
992,992,CP,CP5,446773.7,208723.4,75,3,11/02/2011,Mark,2,,<4,,11-Mark-CP5,992
993,993,CP,CP6,446706.7,208774.4,100,2,11/02/2011,Mark,2,CP136,<4,,11-Mark-CP6,993
994,994,CP,CP7,446667.7,208741.4,61,2,11/02/2011,Mark,2,,<4,,11-Mark-CP7,994
995,995,CP,CP8,446667.7,208741.4,74,2,11/02/2011,Mark,2,,<4,,11-Mark-CP8,995
996,996,CP,CP9,446652.7,208711.4,57,4,11/02/2011,Mark,2,,<4,,11-Mark-CP9,996
997,997,CP,CP10,446716.7,208679.4,67,2,11/02/2011,Mark,2,CP138,<4,,11-Mark-CP10,997
998,998,CP,CP11,446693.0,208808.0,46,5,11/02/2011,Mark,2,,<4,,11-Mark-CP11,998
999,999,CP,CP12,446680.7,208812.4,80,2,11/02/2011,Mark,2,,<4,,11-Mark-CP12,999
1000,1000,CP,CP13,446655.7,208850.4,53,2,11/02/2011,Mark,2,CP34,<4,,11-Mark-CP13,1000
1001,1001,CP,CP14,446659.7,208854.4,89,2,11/02/2011,Mark,2,,<4,,11-Mark-CP14,1001
1002,1002,CP,CP15,446661.7,208898.4,105,2,11/02/2011,Mark,2,,<4,,11-Mark-CP15,1002
1003,1003,CP,CP16,446649.7,208934.4,87,3,11/02/2011,Mark,2,,<4,,11-Mark-CP16,1003
1004,1004,CP,CP17,446651.7,208936.4,86,3,11/02/2011,Mark,2,,<4,,11-Mark-CP17,1004
1005,1005,CP,CP18,446680.7,208923.4,104,2,11/02/2011,Mark,2,,<4,,11-Mark-CP18,1005
1006,1006,CP,CP19,446697.7,208938.4,86,2,11/02/2011,Mark,2,,<4,,11-Mark-CP19,1006
1007,1007,CP,CP20,446620.7,208983.4,120,1,11/02/2011,Mark,2,,<4,,11-Mark-CP20,1007
1008,1008,CP,CP21,446581.7,209026.4,141,1,11/02/2011,Mark,2,CP126,<4,,11-Mark-CP21,1008
1009,1009,CP,CP22,446615.7,209066.4,86,4,11/02/2011,Mark,2,CP28,<4,,11-Mark-CP22,1009
1010,1010,CP,CP23,446625.7,209059.4,78,3,11/02/2011,Mark,2,,<4,,11-Mark-CP23,1010
1011,1011,CP,CP24,446627.7,209091.4,73,3,11/02/2011,Mark,2,,<4,,11-Mark-CP24,1011
1012,1012,CP,CP25,446633.7,209111.4,72,2,11/02/2011,Mark,2,,<4,,11-Mark-CP25,1012
1013,1013,CP,CP26,446630.7,209110.4,65,2,11/02/2011,Mark,2,,<4,,11-Mark-CP26,1013
1014,1014,CP,CP27,446644.7,209114.4,34,1,11/02/2011,Mark,2,,<4,,11-Mark-CP27,1014
1015,1015,CP,CP28,446643.7,209124.4,56,4,11/02/2011,Mark,2,,4.1,,11-Mark-CP28,1015
1016,1016,CP,CP29,446733.7,209065.4,122,2,11/02/2011,Mark,2,,<4,,11-Mark-CP29,1016
1017,1017,CP,CP30,446736.7,209086.4,162,3,11/02/2011,Mark,2,CP116,<4,,11-Mark-CP30,1017
1018,1018,CP,CP31,446705.7,209112.4,55,1,11/02/2011,Mark,2,,<4,,11-Mark-CP31,1018
1019,1019,CP,CP32,446724.7,209122.4,135,3,11/02/2011,Mark,2,CP114,<4,,11-Mark-CP32,1019
1020,1020,CP,CP33,446707.7,209139.4,153,3,11/02/2011,Mark,2,CP113,<4,,11-Mark-CP33,1020
1021,1021,CP,CP34,446673.7,209145.4,83,3,11/02/2011,Mark,2,,<4,,11-Mark-CP34,1021
1022,1022,CP,CP35,446656.7,209159.4,115,3,11/02/2011,Mark,2,CP120,<4,,11-Mark-CP35,1022
1023,1023,CP,CP36,446690.7,209177.4,119,4,11/02/2011,Mark,2,CP112,<4,,11-Mark-CP36,1023
1024,1024,CP,CP37,446654.7,209197.4,96,1,11/02/2011,Mark,2,CP111,<4,,11-Mark-CP37,1024
1025,1025,CP,CP38,446651.7,209204.4,38,3,11/02/2011,Mark,2,,<4,,11-Mark-CP38,1025
1026,1026,CP,CP39,446644.7,209207.4,40,1,11/02/2011,Mark,2,,<4,,11-Mark-CP39,1026
1027,1027,CP,CP40,446594.7,209198.4,65,4,11/02/2011,Mark,2,,<4,,11-Mark-CP40,1027
1028,1028,CP,CP41,446592.7,209212.4,73,4,11/02/2011,Mark,2,,<4,,11-Mark-CP41,1028
1029,1029,CP,CP42,446545.7,209242.4,110,2,11/02/2011,Mark,2,CP7,<4,,11-Mark-CP42,1029
1030,1030,CP,CP43,446563.7,209239.4,106,2,11/02/2011,Mark,2,,<4,,11-Mark-CP43,1030
1031,1031,CP,CP44,446603.7,209239.4,60,3,11/02/2011,Mark,2,,<4,,11-Mark-CP44,1031
1032,1032,CP,CP45,446606.0,209192.0,57,5,11/02/2011,Mark,2,,<4,,11-Mark-CP45,1032
1033,1033,CP,CP46,446597.7,209171.4,75,3,11/02/2011,Mark,2,,<4,,11-Mark-CP46,1033
1034,1034,CP,CP47,446599.7,209145.4,87,3,11/02/2011,Mark,2,CP123,<4,,11-Mark-CP47,1034
1035,1035,CP,CP48,446631.0,209154.0,55,5,11/02/2011,Mark,2,,4.6,,11-Mark-CP48,1035
1036,1036,CP,CP49,446635.7,209150.4,37,3,11/02/2011,Mark,2,,<4,,11-Mark-CP49,1036
1037,1037,CP,CP50,446607.0,209146.0,56,5,11/02/2011,Mark,2,,<4,,11-Mark-CP50,1037
1038,1038,CP,CP51,446605.7,209130.4,69,3,11/02/2011,Mark,2,,<4,,11-Mark-CP51,1038
1039,1039,CP,CP52,446594.7,209118.4,66,2,11/02/2011,Mark,2,CP124,<4,,11-Mark-CP52,1039
1040,1040,CP,CP53,446589.7,209122.4,62,4,11/02/2011,Mark,2,,<4,,11-Mark-CP53,1040
1041,1041,CP,CP54,446585.7,209124.4,62,1,11/02/2011,Mark,2,,4.3,,11-Mark-CP54,1041
1042,1042,CP,CP55,446598.7,209109.4,46,2,11/02/2011,Mark,2,,<4,,11-Mark-CP55,1042
1043,1043,CP,CP56,446593.7,208887.4,175,3,11/02/2011,Mark,2,,4.9,,11-Mark-CP56,1043
1044,1044,CP,CP57,446589.7,208874.4,84,2,11/02/2011,Mark,2,CP141,5.4,,11-Mark-CP57,1044
1045,1045,CP,CP58,446589.7,208792.4,154,2,11/02/2011,Mark,2,CP139,5.2,,11-Mark-CP58,1045
1046,1046,CP,CP59,446579.7,208827.4,89,3,11/02/2011,Mark,2,,5,,11-Mark-CP59,1046
1047,1047,CP,CP60,446565.7,208836.4,113,2,11/02/2011,Mark,2,CP142,4.7,,11-Mark-CP60,1047
1048,1048,CP,CP61,446551.7,208806.4,60,1,11/02/2011,Mark,2,,5,,11-Mark-CP61,1048
1049,1049,CP,CP62,446554.0,208811.0,86,5,11/02/2011,Mark,2,,<4,,11-Mark-CP62,1049
1050,1050,CP,CP63,446550.0,208813.0,69,5,11/02/2011,Mark,2,,<4,,11-Mark-CP63,1050
1051,1051,CP,CP64,446535.7,208817.4,115,1,11/02/2011,Mark,2,,4.4,,11-Mark-CP64,1051
1052,1052,CP,CP65,446528.7,208858.4,57,4,11/02/2011,Mark,2,CP33,<4,,11-Mark-CP65,1052
1053,1053,CP,CP66,446515.7,208868.4,88,2,11/02/2011,Mark,2,,<4,,11-Mark-CP66,1053
1054,1054,CP,CP67,446500.7,208859.4,41,1,11/02/2011,Mark,2,,<4,,11-Mark-CP67,1054
1055,1055,CP,CP68,446562.7,208878.4,91,3,11/02/2011,Mark,2,,<4,,11-Mark-CP68,1055
1056,1056,CP,CP69,446543.7,208907.4,85,3,11/02/2011,Mark,2,,<4,,11-Mark-CP69,1056
1057,1057,CP,CP70,446502.7,208886.4,83,3,11/02/2011,Mark,2,,<4,,11-Mark-CP70,1057
1058,1058,CP,CP71,446497.7,208885.4,75,2,11/02/2011,Mark,2,,<4,,11-Mark-CP71,1058
1059,1059,CP,CP72,446483.7,208906.4,135,3,11/02/2011,Mark,2,CP23,<4,,11-Mark-CP72,1059
1060,1060,CP,CP73,446470.7,208925.4,88,2,11/02/2011,Mark,2,,<4,,11-Mark-CP73,1060
1061,1061,CP,CP74,446461.0,208919.0,49,5,11/02/2011,Mark,2,,<4,,11-Mark-CP74,1061
1062,1062,CP,CP75,446450.7,208884.4,82,2,11/02/2011,Mark,2,,<4,,11-Mark-CP75,1062
1063,1063,CP,CP76,446464.7,208936.4,90,2,11/02/2011,Mark,2,CP144,<4,,11-Mark-CP76,1063
1064,1064,CP,CP77,446467.0,208955.0,70,5,11/02/2011,Mark,2,,<4,,11-Mark-CP77,1064
1065,1065,CP,CP78,446449.7,208973.4,86,3,11/02/2011,Mark,2,,<4,,11-Mark-CP78,1065
1066,1066,CP,CP79,446417.7,208987.4,98,3,11/02/2011,Mark,2,CP132,<4,,11-Mark-CP79,1066
1067,1067,CP,CP80,446380.7,208988.4,77,4,11/02/2011,Mark,2,,<4,,11-Mark-CP80,1067
1068,1068,CP,CP81,446378.7,209005.4,71,3,11/02/2011,Mark,2,CP133,<4,,11-Mark-CP81,1068
1069,1069,CP,CP82,446337.0,208977.0,51,5,11/02/2011,Mark,2,,<4,,11-Mark-CP82,1069
1070,1070,CP,CP83,446320.7,209023.4,93,3,11/02/2011,Mark,2,,<4,,11-Mark-CP83,1070
1071,1071,CP,CP84,446319.7,209025.4,47,2,11/02/2011,Mark,2,,<4,,11-Mark-CP84,1071
1072,1072,CP,CP85,446321.7,209029.4,48,2,11/02/2011,Mark,2,,<4,,11-Mark-CP85,1072
1073,1073,CP,CP86,446318.0,209052.0,63,5,11/02/2011,Mark,2,CP14,<4,,11-Mark-CP86,1073
1074,1074,CP,CP87,446338.7,209063.4,74,3,11/02/2011,Mark,2,,<4,,11-Mark-CP87,1074
1075,1075,CP,CP88,446336.0,209079.0,47,5,11/02/2011,Mark,2,,<4,,11-Mark-CP88,1075
1076,1076,CP,CP89,446337.7,209071.4,73,3,11/02/2011,Mark,2,,<4,,11-Mark-CP89,1076
1077,1077,CP,CP90,446394.0,209035.0,78,5,11/02/2011,Mark,2,,<4,,11-Mark-CP90,1077
1078,1078,CP,CP91,446404.7,209034.4,57,2,11/02/2011,Mark,2,,<4,,11-Mark-CP91,1078
1079,1079,CP,CP92,446398.7,209075.4,60,4,11/02/2011,Mark,2,,<4,,11-Mark-CP92,1079
1080,1080,CP,CP93,446405.7,209103.4,63,2,11/02/2011,Mark,2,,<4,,11-Mark-CP93,1080
1081,1081,CP,CP94,446451.0,209090.0,100,5,11/02/2011,Mark,2,CP130,<4,,11-Mark-CP94,1081
1082,1082,CP,CP95,446477.7,209098.4,106,2,11/02/2011,Mark,2,,<4,,11-Mark-CP95,1082
1083,1083,CP,CP96,446491.7,209086.4,72,2,11/02/2011,Mark,2,,<4,,11-Mark-CP96,1083
1084,1084,CP,CP97,446486.7,209140.4,75,2,11/02/2011,Mark,2,,<4,,11-Mark-CP97,1084
1085,1085,CP,CP98,446518.0,209179.0,57,5,11/02/2011,Mark,2,,<4,,11-Mark-CP98,1085
1086,1086,CP,CP99,446553.0,209129.0,63,5,11/02/2011,Mark,2,,<4,,11-Mark-CP99,1086
1087,1087,CP,CP100,446526.7,209125.4,67,3,11/02/2011,Mark,2,CP127,<4,,11-Mark-CP100,1087
1088,1088,CP,CP101,446459.7,209042.4,55,4,11/02/2011,Mark,2,CP129,<4,,11-Mark-CP101,1088
1089,1089,CP,CP102,446433.7,209044.4,70,3,11/02/2011,Mark,2,,<4,,11-Mark-CP102,1089
1090,1090,CP,CP103,446459.0,208999.0,74,5,11/02/2011,Mark,2,,<4,,11-Mark-CP103,1090
1091,1091,CP,CP104,446548.7,209031.4,70,2,11/02/2011,Mark,2,,<4,,11-Mark-CP104,1091
1092,1092,CP,CP105,446531.0,209015.0,70,5,11/02/2011,Mark,2,,<4,,11-Mark-CP105,1092
1093,1093,CP,CP106,446468.7,208971.4,67,3,11/02/2011,Mark,2,,<4,,11-Mark-CP106,1093
1094,1094,CP,CP107,446483.7,208924.4,91,3,11/02/2011,Mark,2,,<4,,11-Mark-CP107,1094
1095,1095,CP,CP108,446514.7,208926.4,68,3,11/02/2011,Mark,2,,<4,,11-Mark-CP108,1095
1096,1096,CP,CP109,446528.7,208941.4,72,4,11/02/2011,Mark,2,,<4,,11-Mark-CP109,1096
1097,1097,CP,CP110,446532.7,208948.4,88,2,11/02/2011,Mark,2,,<4,,11-Mark-CP110,1097
1098,1098,CP,CP111,446519.7,208960.4,90,2,11/02/2011,Mark,2,,<4,,11-Mark-CP111,1098
1099,1099,CP,CP112,446544.7,208969.4,91,4,11/02/2011,Mark,2,,<4,,11-Mark-CP112,1099
1100,1100,CP,CP113,446538.7,208928.4,68,1,11/02/2011,Mark,2,,<4,,11-Mark-CP113,1100
1101,1101,CP,CP114,446562.7,208925.4,43,1,11/02/2011,Mark,2,,<4,,11-Mark-CP114,1101
1102,1102,CP,CP115,446340.0,209293.0,65,5,11/02/2011,Mark,2,CP2,<4,,11-Mark-CP115,1102
1103,1103,CP,CP116,446346.7,209288.4,58,4,11/02/2011,Mark,2,,<4,,11-Mark-CP116,1103
1104,1104,CP,CP117,446346.0,209337.0,62,5,11/02/2011,Mark,2,,<4,,11-Mark-CP117,1104
1105,1105,CP,CP118,446340.7,209340.4,38,2,11/02/2011,Mark,2,,<4,,11-Mark-CP118,1105
1106,1106,CP,CP119,446336.7,209340.4,30,2,11/02/2011,Mark,2,,<4,,11-Mark-CP119,1106
1107,1107,CP,CP120,446342.7,209338.4,84,4,11/02/2011,Mark,2,,<4,,11-Mark-CP120,1107
1108,1108,CP,CP121,446353.7,209342.4,49,1,11/02/2011,Mark,2,,<4,,11-Mark-CP121,1108
1109,1109,CP,CP122,446353.7,209342.4,39,1,11/02/2011,Mark,2,,<4,,11-Mark-CP122,1109
1110,1110,CP,CP123,446353.7,209342.4,49,1,11/02/2011,Mark,2,,<4,,11-Mark-CP123,1110
1111,1111,CP,CP124,446353.7,209342.4,48,1,11/02/2011,Mark,2,,<4,,11-Mark-CP124,1111
1112,1112,CP,CP125,446390.7,209330.4,110,2,11/02/2011,Mark,2,,<4,,11-Mark-CP125,1112
1113,1113,CP,CP126,447268.3,208727.4,92,4,11/02/2011,Christine,1,,5.8,,11-Christine-CP1,1113
1114,1114,CP,CP127,447258.0,208723.0,121,5,11/02/2011,Christine,1,,5.6,,11-Christine-CP2,1114
1115,1115,CP,CP128,447211.3,208702.4,118,1,11/02/2011,Christine,1,,5.5,,11-Christine-CP3,1115
1116,1116,CP,CP129,447191.3,208665.4,126,3,11/02/2011,Christine,1,,4.8,,11-Christine-CP4,1116
1117,1117,CP,CP130,447177.3,208669.4,41,1,11/02/2011,Christine,1,,5.7,,11-Christine-CP5,1117
1118,1118,CP,CP131,447175.3,208652.4,111,4,11/02/2011,Christine,1,,5.5,,11-Christine-CP6,1118
1119,1119,CP,CP132,447173.3,208633.4,52,1,11/02/2011,Christine,1,,4.9,,11-Christine-CP7,1119
1120,1120,CP,CP133,447168.3,208639.4,100,3,11/02/2011,Christine,1,,5.7,,11-Christine-CP8,1120
1121,1121,CP,CP134,447160.3,208655.4,47,2,11/02/2011,Christine,1,,5.2,,11-Christine-CP9,1121
1122,1122,CP,CP135,447101.3,208635.4,98,3,11/02/2011,Christine,1,,5.5,,11-Christine-CP10,1122
1123,1123,CP,CP136,447065.3,208613.4,97,4,11/02/2011,Christine,1,,5.5,,11-Christine-CP11,1123
1124,1124,CP,CP137,447047.3,208602.4,107,2,11/02/2011,Christine,1,,5.6,,11-Christine-CP12,1124
1125,1125,CP,CP138,447038.3,208594.4,134,2,11/02/2011,Christine,1,,5.2,,11-Christine-CP13,1125
1126,1126,CP,CP139,446999.3,208569.4,64,4,11/02/2011,Christine,1,,4.4,,11-Christine-CP14,1126
1127,1127,CP,CP140,446997.3,208555.4,113,3,11/02/2011,Christine,1,,5.6,,11-Christine-CP15,1127
1128,1128,CP,CP141,446959.3,208553.4,100,3,11/02/2011,Christine,1,,4.9,,11-Christine-CP16,1128
1129,1129,CP,CP142,446974.3,208542.4,60,3,11/02/2011,Christine,1,CP39,5.7,,11-Christine-CP17,1129
1130,1130,CP,CP143,446929.3,208541.4,71,4,11/02/2011,Christine,1,,5.2,,11-Christine-CP18,1130
1131,1131,CP,CP144,446915.3,208548.4,96,3,11/02/2011,Christine,1,,5.6,,11-Christine-CP19,1131
1132,1132,CP,CP145,446886.3,208534.4,100,2,11/02/2011,Christine,1,,5.8,,11-Christine-CP20,1132
1133,1133,CP,CP146,446920.3,208504.4,86,3,11/02/2011,Christine,1,,5.9,,11-Christine-CP21,1133
1134,1134,CP,CP147,446864.3,208515.4,55,3,11/02/2011,Christine,1,,5.9,,11-Christine-CP22,1134
1135,1135,CP,CP148,446844.3,208509.4,110,1,11/02/2011,Christine,1,,5.7,,11-Christine-CP23,1135
1136,1136,CP,CP149,446855.3,208499.4,91,2,11/02/2011,Christine,1,,5.5,,11-Christine-CP24,1136
1137,1137,CP,CP150,446857.3,208496.4,102,2,11/02/2011,Christine,1,,5.9,,11-Christine-CP25,1137
1138,1138,CP,CP151,446869.3,208480.4,72,3,11/02/2011,Christine,1,,5.9,,11-Christine-CP26,1138
1139,1139,CP,CP152,446876.3,208484.4,54,4,11/02/2011,Christine,1,,5.9,,11-Christine-CP27,1139
1140,1140,CP,CP153,446901.3,208487.4,114,1,11/02/2011,Christine,1,,5.6,,11-Christine-CP28,1140
1141,1141,CP,CP154,446902.3,208460.4,143,1,11/02/2011,Christine,1,CP38a,5.9,,11-Christine-CP29,1141
1142,1142,CP,CP155,446901.3,208466.4,115,3,11/02/2011,Christine,1,,5.8,,11-Christine-CP30,1142
1143,1143,CP,CP156,446916.3,208442.4,86,4,11/02/2011,Christine,1,,5.9,,11-Christine-CP31,1143
1144,1144,CP,CP157,446918.0,208455.0,76,5,11/02/2011,Christine,1,,5.9,,11-Christine-CP32,1144
1145,1145,CP,CP158,446916.0,208492.0,58,5,11/02/2011,Christine,1,,5.9,,11-Christine-CP33,1145
1146,1146,CP,CP159,446924.3,208476.4,68,3,11/02/2011,Christine,1,,5.7,,11-Christine-CP34,1146
1147,1147,CP,CP160,446933.3,208469.4,98,2,11/02/2011,Christine,1,,6,,11-Christine-CP35,1147
1148,1148,CP,CP161,446956.3,208476.4,79,3,11/02/2011,Christine,1,,5.7,,11-Christine-CP36,1148
1149,1149,CP,CP162,446967.3,208477.4,72,2,11/02/2011,Christine,1,,5.9,,11-Christine-CP37,1149
1150,1150,CP,CP163,446987.3,208473.4,72,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP38,1150
1151,1151,CP,CP164,446932.3,208436.4,73,2,11/02/2011,Christine,1,,5.2,,11-Christine-CP39,1151
1152,1152,CP,CP165,446934.3,208433.4,75,2,11/02/2011,Christine,1,,5.7,,11-Christine-CP40,1152
1153,1153,CP,CP166,447008.3,208423.4,113,2,11/02/2011,Christine,1,,5.7,,11-Christine-CP41,1153
1154,1154,CP,CP167,447014.0,208503.0,94,5,11/02/2011,Christine,1,,5.9,,11-Christine-CP42,1154
1155,1155,CP,CP168,447041.3,208462.4,108,1,11/02/2011,Christine,1,CP42a,5.9,,11-Christine-CP43,1155
1156,1156,CP,CP169,447051.3,208472.4,116,3,11/02/2011,Christine,1,,5.8,,11-Christine-CP44,1156
1157,1157,CP,CP170,447046.3,208478.4,119,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP45,1157
1158,1158,CP,CP171,447065.3,208487.4,100,2,11/02/2011,Christine,1,,5.9,,11-Christine-CP46,1158
1159,1159,CP,CP172,447082.3,208480.4,98,3,11/02/2011,Christine,1,,5.9,,11-Christine-CP47,1159
1160,1160,CP,CP173,447119.3,208512.4,118,1,11/02/2011,Christine,1,CP40a,5.9,,11-Christine-CP48,1160
1161,1161,CP,CP174,447117.3,208526.4,138,1,11/02/2011,Christine,1,,5.8,,11-Christine-CP49,1161
1162,1162,CP,CP175,447097.3,208525.4,158,4,11/02/2011,Christine,1,,4.9,,11-Christine-CP50,1162
1163,1163,CP,CP176,447090.3,208536.4,101,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP51,1163
1164,1164,CP,CP177,447071.3,208549.4,79,2,11/02/2011,Christine,1,CP40,5.9,,11-Christine-CP52,1164
1165,1165,CP,CP178,447078.0,208559.0,60,5,11/02/2011,Christine,1,,5.9,,11-Christine-CP53,1165
1166,1166,CP,CP179,447099.3,208540.4,83,1,11/02/2011,Christine,1,,6,,11-Christine-CP54,1166
1167,1167,CP,CP180,447163.3,208510.4,131,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP55,1167
1168,1168,CP,CP181,447177.3,208542.4,114,1,11/02/2011,Christine,1,,5.1,,11-Christine-CP56,1168
1169,1169,CP,CP182,447162.3,208546.4,76,1,11/02/2011,Christine,1,,4.8,,11-Christine-CP57,1169
1170,1170,CP,CP183,447162.3,208592.4,90,2,11/02/2011,Christine,1,,5.3,,11-Christine-CP58,1170
1171,1171,CP,CP184,447170.3,208596.4,101,2,11/02/2011,Christine,1,,5.9,,11-Christine-CP59,1171
1172,1172,CP,CP185,447159.3,208607.4,122,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP60,1172
1173,1173,CP,CP186,447131.3,208612.4,82,2,11/02/2011,Christine,1,,5.8,,11-Christine-CP61,1173
1174,1174,CP,CP187,447119.3,208605.4,77,3,11/02/2011,Christine,1,,5.5,,11-Christine-CP62,1174
1175,1175,CP,CP188,447107.3,208605.4,71,2,11/02/2011,Christine,1,,5.7,,11-Christine-CP63,1175
1176,1176,CP,CP189,447097.3,208590.4,60,3,11/02/2011,Christine,1,,5.3,,11-Christine-CP64,1176
1177,1177,CP,CP190,447105.3,208587.4,118,1,11/02/2011,Christine,1,,4.5,,11-Christine-CP65,1177
1178,1178,CP,CP191,447133.3,208579.4,80,3,11/02/2011,Christine,1,,5.8,,11-Christine-CP66,1178
1179,1179,CP,CP192,446841.3,208529.4,115,1,11/02/2011,Christine,1,,3.6,,11-Christine-CP67,1179
1180,1180,CP,CP193,446842.3,208556.4,81,1,11/02/2011,Christine,1,,5.9,,11-Christine-CP68,1180
1181,1181,CP,CP194,446293.3,209060.4,73,2,11/02/2011,Christine,1,,5.7,,11-Christine-CP69,1181
1182,1182,CP,CP195,446306.3,209127.4,60,3,11/02/2011,Christine,1,,5.2,,11-Christine-CP70,1182
1183,1183,CP,CP196,446327.3,209141.4,41,3,11/02/2011,Christine,1,,5.2,,11-Christine-CP71,1183
1184,1184,CP,CP197,446327.3,209131.4,37,2,11/02/2011,Christine,1,,5.2,,11-Christine-CP72,1184
1185,1185,CP,CP198,446336.3,209149.4,44,2,11/02/2011,Christine,1,,5.6,,11-Christine-CP73,1185
1186,1186,CP,CP199,446332.3,209156.4,33,2,11/02/2011,Christine,1,,5.5,,11-Christine-CP74,1186
1187,1187,CP,CP200,446356.3,209151.4,45,2,11/02/2011,Christine,1,,5.1,,11-Christine-CP75,1187
1188,1188,CP,CP201,446348.3,209156.4,51,3,11/02/2011,Christine,1,,5,,11-Christine-CP76,1188
1189,1189,CP,CP202,446348.0,209164.0,38,5,11/02/2011,Christine,1,,5.4,,11-Christine-CP77,1189
1190,1190,CP,CP203,446352.3,209161.4,34,4,11/02/2011,Christine,1,,5.4,,11-Christine-CP78,1190
1191,1191,CP,CP204,446346.3,209168.4,86,1,11/02/2011,Christine,1,,5,,11-Christine-CP79,1191
1192,1192,CP,CP205,446349.3,209167.4,84,1,11/02/2011,Christine,1,,5.3,,11-Christine-CP80,1192
1193,1193,CP,CP206,446364.3,209168.4,40,2,11/02/2011,Christine,1,,5.4,,11-Christine-CP81,1193
1194,1194,CP,CP207,446371.3,209168.4,41,2,11/02/2011,Christine,1,,5.7,,11-Christine-CP82,1194
1195,1195,CP,CP208,446368.3,209172.4,44,3,11/02/2011,Christine,1,,5.1,,11-Christine-CP83,1195
1196,1196,CP,CP209,446367.3,209176.4,38,3,11/02/2011,Christine,1,,5.4,,11-Christine-CP84,1196
1197,1197,CP,CP210,446360.3,209224.4,86,1,11/02/2011,Christine,1,,5,,11-Christine-CP85,1197
1198,1198,CP,CP211,446354.0,209227.0,39,5,11/02/2011,Christine,1,,5.6,,11-Christine-CP86,1198
1199,1199,CP,CP212,446344.3,209222.4,43,2,11/02/2011,Christine,1,,5.2,,11-Christine-CP87,1199
